frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
97,1.94,True,"[124.0, 160.0, 280.0, 288.0]",0.009679417009465396,0.00017750001279637218,
98,1.96,True,"[124.0, 158.0, 280.0, 288.0]",0.00979045801796019,0.00016620801761746407,
99,1.98,True,"[126.0, 160.0, 274.0, 282.0]",0.009637916984502226,0.0001859170151874423,
100,2.0,True,"[126.0, 156.0, 274.0, 282.0]",0.009698875015601516,0.00017745798686519265,
101,2.02,True,"[124.0, 156.0, 274.0, 282.0]",0.009820957959163934,0.00018141698092222214,
102,2.04,True,"[122.0, 152.0, 280.0, 288.0]",0.01006825000513345,0.00018108298536390066,
103,2.06,True,"[120.0, 152.0, 280.0, 288.0]",0.009711625054478645,0.00016791699454188347,
104,2.08,True,"[118.0, 150.0, 280.0, 288.0]",0.009939834009855986,0.00020433403551578522,
105,2.1,True,"[118.0, 150.0, 280.0, 288.0]",0.010243083990644664,0.0001811669790185988,
106,2.12,True,"[118.0, 148.0, 280.0, 288.0]",0.010347417031880468,0.0001991249737329781,
107,2.14,True,"[118.0, 146.0, 280.0, 288.0]",0.010173999995458871,0.00017570797353982925,
108,2.16,True,"[120.0, 144.0, 280.0, 288.0]",0.010387165995780379,0.00020574999507516623,
109,2.18,True,"[122.0, 142.0, 280.0, 288.0]",0.01006674999371171,0.00019404100021347404,
110,2.2,True,"[124.0, 140.0, 280.0, 288.0]",0.010118042002432048,0.00017245800700038671,
111,2.22,True,"[126.0, 138.0, 280.0, 288.0]",0.010012541024480015,0.00017800001660361886,
112,2.24,True,"[128.0, 138.0, 280.0, 288.0]",0.009853750001639128,0.00016674998914822936,
113,2.2600000000000007,True,"[134.0, 142.0, 270.0, 276.0]",0.009921041026245803,0.00019445799989625812,
114,2.2800000000000002,True,"[136.0, 140.0, 270.0, 276.0]",0.009769625030457973,0.00018320797244086862,
115,2.3000000000000003,True,"[136.0, 138.0, 270.0, 276.0]",0.009934291010722518,0.00021595798898488283,
116,2.32,True,"[134.0, 136.0, 270.0, 276.0]",0.009953583008609712,0.0001854160218499601,
117,2.34,True,"[132.0, 134.0, 270.0, 276.0]",0.00979662500321865,0.00020154198864474893,
118,2.36,True,"[136.0, 136.0, 264.0, 270.0]",0.009900250006467104,0.00019749999046325684,
119,2.38,True,"[138.0, 132.0, 260.0, 266.0]",0.00945120898541063,0.00020354101434350014,
120,2.4,True,"[140.0, 130.0, 254.0, 260.0]",0.009724540985189378,0.00016912497812882066,
121,2.42,True,"[142.0, 128.0, 250.0, 254.0]",0.009753958962392062,0.00023362500360235572,
122,2.44,True,"[144.0, 124.0, 250.0, 254.0]",0.009587792039383203,0.00017266703071072698,
123,2.46,True,"[144.0, 118.0, 250.0, 254.0]",0.009514083038084209,0.0001650839694775641,
124,2.48,True,"[144.0, 114.0, 250.0, 254.0]",0.009705125004984438,0.00019345799228176475,
125,2.5,True,"[142.0, 110.0, 250.0, 254.0]",0.009752957965247333,0.00017862499225884676,
126,2.52,True,"[140.0, 106.0, 250.0, 254.0]",0.009574916039127856,0.0001641659764572978,
127,2.54,True,"[140.0, 102.0, 250.0, 254.0]",0.009460208006203175,0.0001694579841569066,
128,2.56,True,"[140.0, 98.0, 250.0, 254.0]",0.009592416987288743,0.00016658304957672954,
129,2.58,True,"[140.0, 96.0, 250.0, 254.0]",0.009565417014528066,0.00016558298375457525,
130,2.6,True,"[140.0, 94.0, 250.0, 254.0]",0.009736583044286817,0.00016341701848432422,
131,2.62,True,"[140.0, 88.0, 250.0, 254.0]",0.0096237079706043,0.00016474997391924262,
132,2.64,True,"[142.0, 86.0, 250.0, 254.0]",0.009559250029269606,0.00020279199816286564,
133,2.66,True,"[138.0, 86.0, 250.0, 254.0]",0.009448416996747255,0.00015783298294991255,
134,2.68,True,"[144.0, 88.0, 244.0, 250.0]",0.009449624980334193,0.00015420798445120454,
