frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
120,2.4,True,"[150.0, 138.0, 239.0, 245.0]",0.0167101250262931,0.00020208401838317513,
121,2.42,True,"[149.0, 130.0, 244.0, 250.0]",0.01613449997967109,0.00015287497080862522,
122,2.44,True,"[148.0, 125.0, 244.0, 250.0]",0.016809792025014758,0.00018395902588963509,
123,2.46,True,"[148.0, 121.0, 244.0, 250.0]",0.016373332997318357,0.00018737500067800283,
124,2.48,True,"[152.0, 118.0, 239.0, 245.0]",0.016699499974492937,0.00014162500156089664,
125,2.5,True,"[150.0, 114.0, 239.0, 245.0]",0.016700125008355826,0.00014695897698402405,
126,2.52,True,"[149.0, 110.0, 239.0, 245.0]",0.016621916962321848,0.00019141699885949492,
127,2.54,True,"[149.0, 106.0, 239.0, 245.0]",0.01642108301166445,0.00017008400755003095,
128,2.56,True,"[147.0, 102.0, 239.0, 245.0]",0.015849457995500416,0.00015966698992997408,
129,2.58,True,"[149.0, 100.0, 239.0, 245.0]",0.01566779101267457,0.00013975001638755202,
130,2.6,True,"[147.0, 96.0, 239.0, 245.0]",0.0152207090286538,0.00018812500638887286,
131,2.62,True,"[149.0, 92.0, 239.0, 245.0]",0.01598424999974668,0.00017987500177696347,
132,2.64,True,"[148.0, 90.0, 239.0, 245.0]",0.016412833996582776,0.00015337503282353282,
133,2.66,True,"[148.0, 89.0, 239.0, 245.0]",0.01607866701669991,0.00017683301120996475,
134,2.68,True,"[149.0, 92.0, 235.0, 240.0]",0.01630737498635426,0.00015641702339053154,
135,2.7,True,"[150.0, 92.0, 235.0, 240.0]",0.01591412501875311,0.00017170899081975222,
136,2.72,True,"[152.0, 94.0, 230.0, 235.0]",0.015604374988470227,0.00018687499687075615,
137,2.74,True,"[152.0, 95.0, 230.0, 235.0]",0.015445708995684981,0.00020829099230468273,
138,2.7600000000000007,True,"[154.0, 94.0, 230.0, 235.0]",0.015108749968931079,0.00020408304408192635,
139,2.7800000000000002,True,"[154.0, 94.0, 230.0, 235.0]",0.016421624983195215,0.0001449169940315187,
140,2.8000000000000003,True,"[156.0, 98.0, 226.0, 231.0]",0.015434791042935103,0.00014899997040629387,
141,2.82,True,"[155.0, 98.0, 226.0, 231.0]",0.015065625018905848,0.00012208300177007914,
142,2.84,True,"[159.0, 102.0, 221.0, 226.0]",0.01577691698912531,0.0001627500168979168,
143,2.86,True,"[159.0, 105.0, 221.0, 226.0]",0.014901541988365352,0.00018520897720009089,
144,2.88,True,"[158.0, 104.0, 226.0, 231.0]",0.016188500041607767,0.00017404102254658937,
